tile,ra,dec,star_ra,star_dec,mag,radius,class,tileRA,tileDec,ra_transform,radist,decdist
177.5_2.5,177.449775244258,2.34647151247968,177.453994685887,2.35936962381805,9.56917,3.05492111321551,2,177.5,2.5,177.449775244258,0.0502726041216202,0.15352848752032
177.5_2.5,177.570369215444,2.78278182708405,177.564726802291,2.7601075384708,8.99770069,3.05492111321551,2,177.5,2.5,177.570369215444,0.0704362551515114,0.28278182708405
177.5_3.5,177.936094921103,3.23989107043608,177.902322269576,3.26003477725803,8.88141918,3.05492111321551,2,177.5,3.5,177.936094921103,0.436909846037337,0.26010892956392
177.5_3.5,178.020433233915,3.78417049273572,177.98035381758,3.76228605733376,9.1873045,3.05492111321551,2,177.5,3.5,178.020433233915,0.521405760762837,0.28417049273572
177.5_3.5,177.483748760194,3.88647299654899,177.485026510507,3.8560866384375,9.00721455,3.05492111321551,2,177.5,3.5,177.483748760194,0.0162816082874683,0.38647299654899
177.5_-2.5,177.391642618622,-2.76705336203545,177.400345847796,-2.74560372397811,8.80621147,3.05492111321551,2,177.5,-2.5,177.391642618622,0.108460611847574,0.26705336203545
177.5_-2.5,177.720973811764,-2.80346184984553,177.703518679597,-2.77949083421056,9.45352936,3.05492111321551,2,177.5,-2.5,177.720973811764,0.221184330235947,0.30346184984553
177.5_-2.5,177.619955246671,-2.41106690998399,177.609780123705,-2.41861059941582,7.73663139,3.05492111321551,2,177.5,-2.5,177.619955246671,0.120069526254763,0.0889330900160101
177.5_-3.5,177.304210631191,-3.29642998017889,177.319961096453,-3.31280636744128,6.96528196,3.05492111321551,2,177.5,-3.5,177.304210631191,0.196155237868219,0.20357001982111
177.5_-3.5,177.076069612361,-3.21700706462172,177.108886431739,-3.23891379345387,7.8078599,3.05492111321551,2,177.5,-3.5,177.076069612361,0.424722580867092,0.28299293537828
178.0_0.5,178.498206695078,0.556543305582168,178.459307487803,0.552128491840076,6.25079107,3.21683513586519,2,178,0.5,178.498206695078,0.498225665984723,0.056543305582168
178.0_0.5,177.580017408476,1.04857602061337,177.612019750106,1.00677496129262,9.28394508,3.05492111321551,2,178,0.5,177.580017408476,0.419998583783113,0.54857602061337
178.0_1.5,178.431575576342,1.04135592582926,178.398021544038,1.07701447307889,9.2143507,3.05492111321551,2,178,1.5,178.431575576342,0.431723517208811,0.45864407417074
178.0_1.5,177.579670293409,0.965650285394975,177.612019750106,1.00677496129262,9.28394508,3.05492111321551,2,178,1.5,177.579670293409,0.420473792458099,0.534349714605025
178.0_1.5,177.77153913465,1.81053810226702,177.789767364683,1.78576116747996,9.32720089,3.05492111321551,2,178,1.5,177.77153913465,0.228539180019101,0.31053810226702
178.0_1.5,177.648816927989,1.78656841179245,177.677017703503,1.7635563360563,3.34642482,5.87248297253795,2,178,1.5,177.648816927989,0.351303454931002,0.28656841179245
178.0_-1.5,177.910078115219,-1.87636670940478,177.917160166117,-1.84672489085334,8.76576424,3.05492111321551,2,178,-1.5,177.910078115219,0.0899527093278738,0.37636670940478
178.0_-1.5,178.256050721726,-1.25069992740222,178.235295626628,-1.27090782480614,9.51409626,3.05492111321551,2,178,-1.5,178.256050721726,0.256138493990701,0.24930007259778
178.0_-1.5,177.549207395712,-1.23063207115306,177.585467314414,-1.25229892883412,9.04882908,3.05492111321551,2,178,-1.5,177.549207395712,0.4509471326077,0.26936792884694
178.5_2.5,178.889979705661,2.26626440610184,178.859216812888,2.28470224506623,9.3371706,3.05492111321551,2,178.5,2.5,178.889979705661,0.390351233540585,0.23373559389816
178.5_3.5,179.040575197564,3.21685807317963,178.999260041983,3.23849808332214,8.80604839,3.05492111321551,2,178.5,3.5,179.040575197564,0.54158536343859,0.28314192682037
178.5_3.5,178.074090389848,3.06107550165877,178.10660941996,3.09458824388886,8.31778431,3.05492111321551,2,178.5,3.5,178.074090389848,0.426705501927584,0.43892449834123
178.5_3.5,178.117514782404,3.12290347659145,178.147000152053,3.15197343766256,9.17725086,3.05492111321551,2,178.5,3.5,178.117514782404,0.383199962771315,0.37709652340855
178.5_3.5,178.692249217221,3.11342953185133,178.677227521187,3.14363482554491,9.49761391,3.05492111321551,2,178.5,3.5,178.692249217221,0.192608470844771,0.38657046814867
178.5_3.5,178.803241314503,3.19476628587379,178.779527400657,3.21863600828146,7.69488001,3.05492111321551,2,178.5,3.5,178.803241314503,0.303807977622308,0.30523371412621
178.5_3.5,178.49212534699,3.20741708357486,178.492756193632,3.23085620528248,9.29759979,3.05492111321551,2,178.5,3.5,178.49212534699,0.00788936827214369,0.29258291642514
178.5_3.5,178.538311297403,3.2356876654073,178.535220130372,3.25701384410601,9.52697086,3.05492111321551,2,178.5,3.5,178.538311297403,0.0383828892285609,0.2643123345927
178.5_3.5,178.905855945787,3.54704302750317,178.873910068365,3.54334016000611,9.17012787,3.05492111321551,2,178.5,3.5,178.905855945787,0.406614363539576,0.0470430275031699
178.5_3.5,178.085694912959,3.28663978161105,178.117965483121,3.30325858768586,9.2591629,3.05492111321551,2,178.5,3.5,178.085694912959,0.415079293594449,0.21336021838895
178.5_3.5,178.688540198802,3.79897417224998,178.673597839472,3.77527959920704,9.2515564,3.05492111321551,2,178.5,3.5,178.688540198802,0.188892521431073,0.29897417224998
178.5_-2.5,178.844193857087,-2.54475705063411,178.816552526543,-2.54116272608341,9.34796524,3.05492111321551,2,178.5,-2.5,178.844193857087,0.344521765467945,0.04475705063411
178.5_-2.5,178.748248540119,-2.36419441645859,178.727991321704,-2.37527622731821,8.11362171,3.05492111321551,2,178.5,-2.5,178.748248540119,0.248485042819981,0.13580558354141
178.5_-2.5,178.992548436628,-2.14750101383897,178.954351985929,-2.17483682316328,9.56662846,3.05492111321551,2,178.5,-2.5,178.992548436628,0.493017680215791,0.35249898616103
178.5_-2.5,178.39754068656,-1.96988801674189,178.405433723876,-2.01072562852123,9.37303066,3.05492111321551,2,178.5,-2.5,178.39754068656,0.102556924907752,0.53011198325811
178.5_-3.5,178.353208974175,-3.91614539179966,178.364671300114,-3.88365025736065,7.63159847,3.05492111321551,2,178.5,-3.5,178.353208974175,0.147065332314918,0.41614539179966
178.5_-3.5,178.463888996047,-3.80111659279585,178.466774646555,-3.7770541975759,7.09514713,3.05492111321551,2,178.5,-3.5,178.463888996047,0.036178484118683,0.30111659279585
178.5_-3.5,178.878774747245,-3.60818916547677,178.848880245185,-3.59965041981382,8.61730003,3.05492111321551,2,178.5,-3.5,178.878774747245,0.379482558712374,0.10818916547677
178.5_-3.5,178.842797922457,-3.4390172679119,178.815569847451,-3.44386106157172,8.79829407,3.05492111321551,2,178.5,-3.5,178.842797922457,0.34343850449759,0.0609827320881
179.0_0.5,179.284305672521,0.635375986885081,179.261423437457,0.624480301524697,9.31011868,3.05492111321551,2,179,0.5,179.284305672521,0.284316498422052,0.135375986885081
179.0_0.5,179.016858803035,1.01841276158379,179.015557443432,0.978395601171228,9.44493866,3.05492111321551,2,179,0.5,179.016858803035,0.0168594449910116,0.51841276158379
179.0_1.5,178.836575170618,1.06155957927627,178.849326159135,1.09576826587136,7.06028652,3.05492111321551,2,179,1.5,178.836575170618,0.163480850186329,0.43844042072373
179.0_1.5,178.744912474621,1.30080795852884,178.765967694496,1.31724950040465,7.70788479,3.05492111321551,2,179,1.5,178.744912474621,0.255174967467211,0.19919204147116
179.0_-0.5,178.730951874856,-0.561155114222108,178.752846748899,-0.556178370666456,8.24273968,3.05492111321551,2,179,-0.5,178.730951874856,0.269058370062287,0.061155114222108
179.0_-1.5,178.63055958467,-1.71608465788528,178.66092106806,-1.69832631180573,8.47124386,3.05492111321551,2,179,-1.5,178.63055958467,0.369567056730188,0.21608465788528
179.0_-1.5,178.692241536571,-1.44868107295889,178.717062275288,-1.45281994753323,7.42464399,3.05492111321551,2,179,-1.5,178.692241536571,0.307863960719261,0.0513189270411101
179.0_-1.5,179.005728630945,-1.43723785655374,179.005260883579,-1.44236243650779,8.42537975,3.05492111321551,2,179,-1.5,179.005728630945,0.00573059467665733,0.06276214344626
179.0_-1.5,178.467920959137,-1.00101118450424,178.509045848363,-1.03957849910649,7.94496059,3.05492111321551,2,179,-1.5,178.467920959137,0.532261433562766,0.49898881549576
179.5_2.5,179.219643038232,2.40423092670456,179.242484310258,2.41203343476772,8.09373856,3.05492111321551,2,179.5,2.5,179.219643038232,0.280624053685917,0.0957690732954402
179.5_2.5,179.89684416786,2.92113005251216,179.86632980184,2.88874828252513,9.07052708,3.05492111321551,2,179.5,2.5,179.89684416786,0.397222235410866,0.42113005251216
179.5_3.5,178.957829894541,3.21686197701437,178.999260041983,3.23849808332214,8.80604839,3.05492111321551,2,179.5,3.5,178.957829894541,0.543183251717326,0.28313802298563
179.5_3.5,179.335673889308,3.01257189774672,179.348368699683,3.05022755273519,8.89941883,3.05492111321551,2,179.5,3.5,179.335673889308,0.164633184768045,0.48742810225328
179.5_3.5,179.563227128128,3.48039156688095,179.5580673558,3.48199175106748,5.76433277,3.55803364676562,2,179.5,3.5,179.563227128128,0.0633452798439377,0.0196084331190498
179.5_3.5,180.02787774036,3.66817966288171,179.987058171829,3.65517471732407,5.3252039,3.89701115553161,2,179.5,3.5,180.02787774036,0.528864178660653,0.16817966288171
179.5_3.5,179.678437963689,4.01006007199601,179.664684326379,3.97074567335602,9.57749081,3.05492111321551,2,179.5,3.5,179.678437963689,0.178771408402069,0.51006007199601
179.5_-2.5,179.14348689027,-2.80278713649363,179.171330763172,-2.77913929209508,9.22376347,3.05492111321551,2,179.5,-2.5,179.14348689027,0.356852754480171,0.30278713649363
179.5_-3.5,179.974762435162,-3.99247510024517,179.93859804447,-3.95496147108637,7.91037464,3.05492111321551,2,179.5,-3.5,179.974762435162,0.475649617579354,0.49247510024517
179.5_-3.5,179.325104946243,-4.00935052550577,179.338588093926,-3.97008327231324,8.34634113,3.05492111321551,2,179.5,-3.5,179.325104946243,0.175221877880158,0.50935052550577
179.5_-3.5,179.925019146168,-3.5128132026877,179.89165666056,-3.51180741202128,9.59805298,3.05492111321551,2,179.5,-3.5,179.925019146168,0.425813373945084,0.0128132026876999
179.5_-3.5,179.120874707216,-3.29866543746088,179.150552556616,-3.31442586531884,9.56509686,3.05492111321551,2,179.5,-3.5,179.120874707216,0.379833759311306,0.20133456253912
179.5_-3.5,179.837410845966,-3.30758799037975,179.810839377971,-3.32274064364081,6.63023329,3.05492111321551,2,179.5,-3.5,179.837410845966,0.338041361246462,0.19241200962025
17.0_-35.1,17.5624750535388,-35.261988178892,17.5188573285893,-35.2494266336509,9.39252663,3.05492111321551,2,17,-35.1,17.5624750535388,0.687496483295366,0.161988178891995
17.0_-35.1,16.5370945510555,-34.7725321130128,16.5727508676307,-34.7977560516665,7.97435808,3.05492111321551,2,17,-35.1,16.5370945510555,0.5657955250555,0.327467886987201
17.1_-29.2,16.7254132893154,-29.6501125555297,16.7545145697436,-29.615143745027,9.30438805,3.05492111321551,2,17.1,-29.2,16.7254132893154,0.429118154344514,0.450112555529699
17.1_-29.2,17.2257705179271,-29.6583467695621,17.2159858245499,-29.6226883125999,8.15452766,3.05492111321551,2,17.1,-29.2,17.2257705179271,0.144079891209148,0.458346769562102
17.1_-29.2,16.8743863565349,-29.294574875433,16.89333676795,-29.2866310615241,9.21603584,3.05492111321551,2,17.1,-29.2,16.8743863565349,0.258457941825394,0.0945748754330005
17.1_-29.2,16.8826283445176,-28.6636927131066,16.8993144738718,-28.7048613408323,9.01759243,3.05492111321551,2,17.1,-29.2,16.8826283445176,0.249016104807733,0.536307286893401
17.1_-29.2,17.4897238227847,-28.735023253125,17.4597458685138,-28.7707897391336,9.1199007,3.05492111321551,2,17.1,-29.2,17.4897238227847,0.446458891271964,0.464976746874999
17.5_-31.2,17.2205833037786,-30.9066739586763,17.2425352088529,-30.9297186281683,8.89508057,3.05492111321551,2,17.5,-31.2,17.2205833037786,0.326663983095305,0.293326041323699
17.6_-32.1,18.1857715608975,-32.4013275971463,18.1403972752667,-32.3779865451491,9.45283508,3.05492111321551,2,17.6,-32.1,18.1857715608975,0.691484361473933,0.301327597146297
17.6_-32.1,17.8064560743068,-32.2607775666778,17.7895282813031,-32.2475950561729,7.90383196,3.05492111321551,2,17.6,-32.1,17.8064560743068,0.243714711065383,0.160777566677801
17.6_-32.1,17.0589793892971,-32.4531117263423,17.1008728924331,-32.4257687990633,8.59388447,3.05492111321551,2,17.6,-32.1,17.0589793892971,0.638657313719599,0.353111726342299
17.6_-32.1,17.1408581095363,-32.1670335314522,17.177164770044,-32.1617328526868,7.74426413,3.05492111321551,2,17.6,-32.1,17.1408581095363,0.542002135553971,0.0670335314521964
17.8_-33.1,17.6778644668725,-32.9425909114236,17.6881286958414,-32.9558195180835,9.25012398,3.05492111321551,2,17.8,-33.1,17.6778644668725,0.145795397314538,0.157409088576401
17.8_-33.1,17.4662716072765,-32.6196992826325,17.4921810001326,-32.6569879887979,9.47100449,3.05492111321551,2,17.8,-33.1,17.4662716072765,0.39837762497398,0.480300717367499
17.9_-27.2,17.5749795764424,-27.362705373137,17.6014471518928,-27.3494556927245,9.50978661,3.05492111321551,2,17.9,-27.2,17.5749795764424,0.365431122382937,0.162705373137001
17.9_-27.2,17.8662932091805,-27.1185443118917,17.8691331053085,-27.1254071928614,9.13458443,3.05492111321551,2,17.9,-27.2,17.8662932091805,0.0378976504499968,0.0814556881082993
17.9_-27.2,17.3701793029414,-26.8527400350205,17.4118837319908,-26.8800743363257,9.55554581,3.05492111321551,2,17.9,-27.2,17.3701793029414,0.595694787018583,0.3472599649795
180.0_0.5,180.528469426893,0.0475429775890123,180.48837196565,0.0818730201553481,7.85347223,3.05492111321551,2,180,0.5,180.528469426893,0.528489550155684,0.452457022410988
180.0_0.5,180.527154186213,0.0692641729541099,180.48711608658,0.101979163008352,7.69879961,3.05492111321551,2,180,0.5,180.527154186213,0.527174259393456,0.43073582704589
180.0_0.5,179.814655796258,-0.0203028769006581,179.82890502964,0.0196979268612324,9.13981533,3.05492111321551,2,180,0.5,179.814655796258,0.185351261350089,0.520302876900658
180.0_0.5,179.879660896155,0.135640714822381,179.889130846065,0.164313557393103,9.50462818,3.05492111321551,2,180,0.5,179.879660896155,0.120343686163813,0.364359285177619
180.0_0.5,180.48092809753,0.534868596748412,180.44330043786,0.53214048895358,8.35886574,3.05492111321551,2,180,0.5,180.48092809753,0.480946410495621,0.034868596748412
180.0_0.5,179.742569720992,0.533553224633574,179.763621331573,0.530809377167619,5.79017544,3.53902972518922,2,180,0.5,179.742569720992,0.257440081537456,0.033553224633574
180.0_0.5,179.611130166507,0.903376152206356,179.641230952318,0.872152492994692,9.34767628,3.05492111321551,2,180,0.5,179.611130166507,0.388884641028525,0.403376152206356
180.0_0.5,179.516631167131,0.899776586828808,179.553832323032,0.869008878774312,7.09259367,3.05492111321551,2,180,0.5,179.516631167131,0.483387238773861,0.399776586828808
180.0_1.5,180.275696978863,1.20426420654733,180.253644494936,1.2279195576455,9.57304287,3.05492111321551,2,180,1.5,180.275696978863,0.275791485717119,0.29573579345267
180.0_1.5,179.995687216975,1.18629730256758,179.996030971369,1.2113012687207,9.32520771,3.05492111321551,2,180,1.5,179.995687216975,0.00431426141463576,0.31370269743242
180.0_1.5,180.267765409772,1.90578077453497,180.246767504506,1.87395983743292,9.21912098,3.05492111321551,2,180,1.5,180.267765409772,0.267857197743795,0.40578077453497
180.0_1.5,179.836771360752,1.85456012777587,179.849676235464,1.82652856390317,6.3093462,3.17803621602643,2,180,1.5,179.836771360752,0.163284592799819,0.35456012777587
180.0_-0.5,180.109689151643,-0.708793192244995,180.100722422635,-0.691725032399212,9.06342888,3.05492111321551,2,180,-0.5,180.109689151643,0.109693328428838,0.208793192244995
180.0_-0.5,180.397688755948,-0.368364531998293,180.366399590585,-0.378721284268411,8.08147717,3.05492111321551,2,180,-0.5,180.397688755948,0.397703899293848,0.131635468001707
180.0_-0.5,180.395276029354,-0.353124265336563,180.364198315511,-0.364672048944573,8.80478477,3.05492111321551,2,180,-0.5,180.395276029354,0.395291080827112,0.146875734663437
180.0_-1.5,179.882155509751,-1.95406569250774,179.89133220813,-1.91870702706887,6.88042545,3.05492111321551,2,180,-1.5,179.882155509751,0.11788488645536,0.45406569250774
180.0_-1.5,180.279574243918,-1.79188389017537,180.257161827284,-1.76848465545374,5.94470263,3.4274944742522,2,180,-1.5,180.279574243918,0.279670079869461,0.29188389017537
180.0_-1.5,180.284134329653,-1.60140528872756,180.259990379325,-1.59278850434612,9.00082684,3.05492111321551,2,180,-1.5,180.284134329653,0.284231728767603,0.10140528872756
180.0_-1.5,179.671451018415,-0.994232257483264,179.696842937897,-1.03332053507415,9.45172882,3.05492111321551,2,180,-1.5,179.671451018415,0.328661605708757,0.505767742516736
180.5_2.5,180.361788299449,2.34958578680729,180.373284294784,2.36209674706836,8.67945862,3.05492111321551,2,180.5,2.5,180.361788299449,0.138343372787523,0.15041421319271
180.5_2.5,180.136906741364,2.40703330903349,180.165970816411,2.4144748982639,9.26361847,3.05492111321551,2,180.5,2.5,180.136906741364,0.363439172196417,0.0929666909665099
180.5_3.5,180.869553071701,3.20193474106367,180.84081985532,3.22510969004034,9.54116535,3.05492111321551,2,180.5,3.5,180.869553071701,0.370243650742665,0.29806525893633
180.5_3.5,181.028785179614,3.34616764728527,180.988022788781,3.35802610082323,8.70811272,3.05492111321551,2,180.5,3.5,181.028785179614,0.529773313634649,0.15383235271473
180.5_3.5,180.27330057104,3.64390237137771,180.291680787243,3.63223513114587,7.65074015,3.05492111321551,2,180.5,3.5,180.27330057104,0.22712305924853,0.14390237137771
180.5_-2.5,180.147395056735,-2.9666021517335,180.174456743494,-2.93079141931853,9.06428528,3.05492111321551,2,180.5,-2.5,180.147395056735,0.352940864762955,0.4666021517335
